interval, total, insert, update counters, update state, calc, save, queue time, active, finished, insert, update, queue size
348,1,0,1,0,0,0,0,109,5,0,109,0
349,1,0,0,1,0,0,0,109,5,0,109,0
350,0,0,0,0,0,0,0,109,5,0,109,0
351,1,0,1,0,0,0,0,108,6,0,108,0
352,1,0,1,0,0,0,0,109,6,1,109,0
353,0,0,0,0,0,0,0,111,6,2,109,0
354,1,0,1,0,0,0,0,113,12,10,113,0
355,1,0,0,1,0,0,0,113,12,0,113,0
356,0,0,0,0,0,0,0,113,12,0,113,0
357,1,0,0,1,0,0,0,113,12,0,113,0
358,1,0,1,0,0,0,0,113,12,0,113,0
359,0,0,0,0,0,0,0,113,12,0,113,0
360,16,0,1,0,12,3,0,113,1,0,113,0
361,1,0,0,1,0,0,0,113,1,0,113,0
362,1,0,0,1,0,0,0,112,2,0,112,0
363,1,0,0,1,0,0,0,112,2,0,112,0
364,1,0,0,1,0,0,0,113,2,1,113,0
365,1,1,0,0,0,0,0,113,2,0,113,0
366,1,0,1,0,0,0,0,113,2,0,113,0
367,1,0,1,0,0,0,0,113,2,0,113,0
368,0,0,0,0,0,0,1,113,2,0,113,0
369,1,0,0,1,0,0,0,113,2,0,113,0
370,1,0,0,1,0,0,0,113,2,0,113,0
371,0,0,0,0,0,0,1,113,2,0,113,0
372,1,0,1,0,0,0,0,112,3,0,112,0
373,1,0,0,1,0,0,0,112,3,0,112,0
374,1,0,1,0,0,0,0,109,6,0,109,0
375,1,0,0,1,0,0,0,105,10,0,105,0
376,1,0,1,0,0,0,0,105,10,0,105,0
377,1,0,0,1,0,0,0,105,10,0,105,0
378,1,0,0,1,0,0,0,105,10,0,105,0
379,1,0,0,1,0,0,0,106,12,3,106,0
380,5,1,0,0,0,4,0,107,2,1,107,0
381,2,0,1,1,0,0,0,107,2,0,107,0
382,1,0,0,1,0,0,0,107,2,0,107,0
383,1,0,1,0,0,0,0,107,2,0,107,0
384,1,0,0,1,0,0,0,106,3,0,106,0
385,1,0,0,1,0,0,0,106,3,0,106,0
386,0,0,0,0,0,0,0,106,3,0,106,0
387,1,0,0,1,0,0,0,106,3,0,106,0
388,0,0,0,0,0,0,0,106,3,0,106,0
389,0,0,0,0,0,0,0,106,3,0,106,0
390,0,0,0,0,0,0,0,106,3,0,106,0
391,0,0,0,0,0,0,0,106,3,0,106,0
392,0,0,0,0,0,0,1,106,4,1,106,0
393,1,0,0,1,0,0,0,106,4,0,106,0
394,1,0,1,0,0,0,0,106,4,0,106,0
395,1,0,1,0,0,0,0,107,4,1,107,0
396,0,0,0,0,0,0,0,107,4,0,107,0
397,1,0,0,1,0,0,0,107,4,0,107,0
398,1,0,0,1,0,0,0,107,4,0,107,0
399,0,0,0,0,0,0,1,109,4,2,109,0
400,5,0,0,1,0,4,0,108,3,0,108,0
401,0,0,0,0,0,0,0,107,4,0,107,0
402,1,0,0,1,0,0,0,108,4,2,108,0
403,1,0,1,0,0,0,0,108,4,0,108,0
404,0,0,0,0,0,0,1,106,6,0,108,0
