interval, total, insert, update counters, update state, calc, save, queue time, active, finished, insert, update, queue size
interval, total, insert, update counters, update state, calc, save, queue time, active, finished, insert, update, queue size
459,1,0,0,1,0,0,0,110,11,0,110,0
460,3,0,0,0,0,3,0,110,0,0,110,0
461,0,0,0,0,0,0,0,110,2,2,110,0
462,0,0,0,0,0,0,0,112,2,2,112,0
463,0,0,0,0,0,0,0,112,2,0,112,0
464,1,0,0,1,0,0,0,112,2,0,112,0
465,1,0,1,0,0,0,0,112,4,2,112,0
466,1,0,1,0,0,0,0,114,4,3,114,0
467,1,0,0,1,0,0,0,114,4,0,114,0
468,0,0,0,0,0,0,0,114,4,0,114,0
469,1,1,0,0,0,0,0,114,6,2,114,0
470,0,0,0,0,0,0,0,116,6,3,116,0
471,1,0,1,0,0,0,0,116,7,1,116,0
472,0,0,0,0,0,0,0,116,7,0,116,0
473,1,0,1,0,0,0,0,116,9,2,116,0
474,1,0,1,0,0,0,0,118,9,3,118,0
475,1,0,1,0,0,0,0,118,9,0,118,0
476,1,0,1,0,0,0,0,118,9,0,118,0
477,0,0,0,0,0,0,0,118,11,2,118,0
478,1,0,1,0,0,0,0,120,11,3,120,0
479,0,0,0,0,0,0,0,120,11,0,120,0
480,2,0,0,0,0,2,0,120,0,0,120,0
481,1,0,0,1,0,0,0,120,2,2,120,0
482,1,0,1,0,0,0,0,122,2,2,122,0
483,0,0,0,0,0,0,0,122,2,0,122,0
484,0,0,0,0,0,0,1,122,2,0,122,0
485,1,0,0,1,0,0,0,122,4,2,122,0
486,0,0,0,0,0,0,0,124,4,2,124,0
487,0,0,0,0,0,0,0,124,4,0,124,0
488,1,0,0,1,0,0,0,124,4,0,124,0
489,1,0,1,0,0,0,0,124,6,2,124,0
490,0,0,0,0,0,0,0,126,6,2,126,0
491,1,0,1,0,0,0,0,126,7,1,126,0
492,1,0,1,0,0,0,0,126,7,0,126,0
493,1,0,1,0,0,0,0,126,9,2,126,0
494,1,1,0,0,0,0,0,128,9,2,128,0
495,0,0,0,0,0,0,0,128,9,0,128,0
496,1,0,1,0,0,0,0,128,9,0,128,0
497,1,0,1,0,0,0,0,128,11,2,128,0
498,0,0,0,0,0,0,0,130,11,2,130,0
499,1,0,1,0,0,0,0,130,11,0,130,0
500,7,0,1,0,0,4,0,130,0,0,130,0
501,1,1,0,0,0,0,0,130,2,2,130,0
502,1,0,1,0,0,0,0,132,2,2,132,0
503,1,0,1,0,0,0,0,132,2,0,132,0
504,1,0,1,0,0,0,0,132,2,0,132,0
505,2,1,0,1,0,0,0,132,4,2,132,0
506,1,0,0,1,0,0,0,134,4,3,134,0
507,0,0,0,0,0,0,1,134,4,0,134,0
508,1,0,1,0,0,0,0,134,4,0,134,0
509,0,0,0,0,0,0,0,134,6,2,134,0
510,1,0,0,1,0,0,0,134,6,0,134,0
511,1,1,0,0,0,0,0,136,8,5,136,0
512,1,0,1,0,0,0,0,136,8,0,136,0
513,1,0,0,1,0,0,0,136,10,2,136,0
514,1,0,1,0,0,0,0,136,10,0,136,0
515,1,0,0,1,0,0,0,138,10,3,138,0
516,1,0,0,1,0,0,0,138,10,0,138,0
517,1,0,1,0,0,0,0,138,12,2,138,0
518,1,0,1,0,0,0,0,138,12,0,138,0
519,1,0,0,1,0,0,0,140,12,3,140,0
520,3,0,1,0,0,2,0,140,0,0,140,0
